id_employee;age;nombre_experiences_precedentes;annees_dans_l_entreprise;satisfaction_employee_environnement;satisfaction_employee_nature_travail;satisfaction_employee_equipe;satisfaction_employee_equilibre_pro_perso;note_evaluation_actuelle;augementation_salaire_precedente;a_quitte_l_entreprise;nombre_participation_pee;nb_formations_suivies;nombre_employee_sous_responsabilite;distance_domicile_travail;niveau_education;annees_depuis_la_derniere_promotion;genre_M;statut_marital_Divorcé(e);statut_marital_Marié(e);departement_Consulting;departement_Ressources Humaines;poste_Consultant;poste_Directeur Technique;poste_Manager;poste_Représentant Commercial;poste_Senior Manager;poste_Tech Lead;domaine_etude_Entrepreunariat;domaine_etude_Infra & Cloud;domaine_etude_Marketing;domaine_etude_Ressources Humaines;domaine_etude_Transformation Digitale;frequence_deplacement_Frequent;ratio_surcharge_anciennete;satisfaction_globale_moyenne;delta_evaluation;tension_salaire
1163;34;1;6;2;3;1;2;4;0.2;0;0;3;1;9;1;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1;0.00034995625546806647
1164;35;1;5;3;3;2;1;3;0.17;0;0;2;1;8;4;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.25;0;0.0003006475485661424
1165;29;1;11;4;1;1;1;3;0.13;1;1;3;1;23;1;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.75;1;0.00023170233065285538
1166;40;9;18;2;3;3;2;3;0.17;0;0;3;1;9;4;2;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.5;0;9.629629629629628e-05
1167;42;0;21;3;1;2;2;3;0.12;1;0;2;1;12;3;13;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.045454545454545456;2.0;0;0.00013082346100734066
1171;42;7;6;2;1;4;4;3;0.13;0;0;3;1;4;4;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.75;0;0.00032971295577967417
1172;35;6;8;4;3;2;3;3;0.12;0;1;2;1;1;4;1;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1;0.0007968127490039841
1173;24;8;4;4;2;4;3;4;0.22;0;0;2;1;24;3;1;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.25;1;0.0005002779321845469
1175;28;1;1;3;4;4;2;3;0.11;1;0;4;1;12;1;0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;3.25;0;0.0007551669316375199
1177;26;1;8;1;4;2;3;4;0.22;0;1;2;1;3;4;0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.5;0;0.00040714770413933496
1179;30;1;10;3;3;1;3;3;0.18;0;1;3;1;10;3;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.5;1;0.00018239854081167353
1180;40;3;1;3;4;4;1;3;0.13;0;1;3;1;26;2;0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;3.0;1;0.0003843545105132263
1182;35;2;7;3;2;2;4;3;0.18;0;1;2;1;2;3;6;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.75;1;0.00011678832116788323
1184;34;0;13;4;1;3;3;4;0.2;0;0;3;1;1;3;4;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.75;2;0.00037425149700598805
1185;35;1;2;4;4;2;4;3;0.13;0;1;2;1;4;4;2;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.5;1;0.0007151872107698779
1188;43;8;4;1;3;2;2;3;0.13;1;0;2;1;9;3;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2;0.0003179352908172807
1190;32;1;1;3;1;3;3;3;0.12;0;3;3;1;2;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.5;0;0.0006364922206506365
1191;56;4;5;4;1;4;3;3;0.13;0;1;2;1;4;4;4;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;8.523866827115925e-05
1192;29;1;10;2;4;1;3;3;0.13;0;1;5;1;6;1;0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.5;0;0.0005427841634738186
1193;19;1;1;3;1;3;3;4;0.25;0;0;4;1;9;2;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.5;1;0.0005875440658049354
1195;45;4;3;1;3;3;2;3;0.19;0;1;2;1;7;3;0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.25;2.25;0;0.0002456453774006253
1196;37;1;14;4;4;2;2;3;0.13;0;1;2;1;1;3;3;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;1;0.0002625482625482625
1198;20;1;2;1;3;1;2;3;0.12;0;0;2;1;3;3;1;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.75;1;0.0005932762030323006
1200;44;1;6;3;3;3;3;3;0.11;1;0;4;1;10;4;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.14285714285714285;3.0;0;0.0006469186244467143
1201;53;3;7;4;3;2;3;3;0.18;0;1;6;1;7;2;4;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0;6.449185790293976e-05
1202;29;0;5;2;4;1;2;3;0.18;0;1;2;1;15;1;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;2.25;2;0.0005532503457814662
1203;22;0;0;3;4;2;3;3;0.11;1;1;5;1;3;4;0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;3.0;1;0.0006657323055360896
1204;46;8;26;3;1;1;3;4;0.23;0;0;2;1;2;3;15;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1;9.971259311396561e-05
1206;44;2;0;4;3;4;3;3;0.13;0;0;3;1;17;3;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.5;2;0.0007420340462680052
1207;33;1;5;2;3;4;3;3;0.13;0;1;2;1;2;3;1;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0;0.00047209108580949737
1210;41;6;1;1;1;1;1;3;0.17;1;1;2;1;5;2;0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1;0.0006166982922201137
1211;30;8;4;3;1;3;3;3;0.19;0;3;3;1;29;4;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.5;0;0.00026724975704567544
1212;40;5;0;2;2;4;3;3;0.12;0;3;2;1;2;4;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.75;0;0.0004158964879852126
1215;50;2;2;4;1;3;3;4;0.22;0;1;3;1;2;3;2;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.75;1;0.00010080080640645124
1216;28;1;6;4;1;3;3;3;0.12;0;3;2;1;19;4;3;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.75;1;0.0005630278385986863
1217;46;5;4;4;2;1;3;3;0.11;0;1;2;1;15;2;0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.5;0;9.957027565244733e-05
1218;35;3;7;3;1;4;3;3;0.15;0;3;2;1;17;4;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.125;2.75;0;0.00016728002676480428
1219;24;1;1;4;2;1;1;3;0.13;1;1;3;1;17;2;0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0;0.0007688828584350972
1220;33;1;10;2;3;1;2;3;0.12;0;1;3;1;25;3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0;0.00039647577092511013
1221;36;1;7;3;3;3;3;3;0.14;0;1;4;1;6;4;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;2;0.0005835156819839533
1224;30;1;10;3;3;1;2;3;0.13;0;3;4;1;7;4;8;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.25;0;0.0004868270332187858
1225;44;1;20;4;4;2;3;4;0.25;0;0;3;1;29;4;13;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.25;1;0.00033025099075297226
1226;20;1;2;3;4;4;3;3;0.17;0;0;2;1;21;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.5;-1;0.00048525569242254565
1228;46;2;6;4;4;3;2;3;0.11;0;1;3;1;2;4;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.25;0;0.00025745257452574526
1231;42;7;4;4;1;1;4;3;0.16;0;1;3;1;2;5;0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.5;-1;0.00022317870237525904
1233;60;0;11;2;4;2;3;3;0.18;0;1;3;1;7;4;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.08333333333333333;2.75;-1;0.0002298410266232523
1234;32;1;2;3;2;3;3;4;0.2;0;1;2;1;13;3;2;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.75;2;0.0007288629737609329
1235;32;4;8;4;3;4;3;3;0.14;0;0;2;1;2;2;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.1111111111111111;3.5;0;0.0003200640128025605
1237;36;2;7;3;1;3;3;4;0.21;0;1;2;1;1;3;7;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.125;2.5;3;0.00018531161611235736
1238;33;0;14;1;4;2;3;3;0.13;0;1;5;1;9;3;4;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.5;0;0.0006110711718188353
1239;40;7;5;2;2;2;4;3;0.12;0;1;2;1;10;3;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;1;0.00026265868962498177
1240;25;0;4;3;4;2;3;3;0.14;0;0;4;1;10;4;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0;0.00032316703696222984
1241;30;0;11;4;2;1;3;4;0.21;0;1;2;1;1;3;5;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.08333333333333333;2.5;1;0.0005307262569832402
1242;42;3;1;1;1;3;3;3;0.17;0;0;6;1;26;5;0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;2.0;0;9.854457246816251e-05
1243;35;4;13;3;4;2;2;3;0.11;0;1;6;1;8;2;4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.07142857142857142;2.75;1;0.00018307959144343803
1244;27;1;9;1;1;4;2;3;0.14;0;2;3;1;14;3;6;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1;2.0;0;0.0007155635062611807
1245;54;7;5;4;3;1;1;3;0.17;0;1;2;1;1;4;1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.25;0;0.00012377415976387696
1246;44;1;10;1;4;4;3;3;0.13;0;1;5;1;2;1;7;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;-1;0.0008449304174950298
1248;19;1;1;1;2;2;4;4;0.25;1;0;2;1;10;3;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;2.25;2;0.0008064516129032258
1249;29;1;3;1;4;1;3;3;0.15;0;3;5;1;1;3;1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.25;0;0.0003988300983780909
1250;54;3;10;4;4;1;3;3;0.14;0;0;2;1;3;3;0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0;8.998875140607424e-05
1251;31;1;6;3;1;4;2;3;0.12;0;0;2;1;11;2;0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.14285714285714285;2.5;0;0.0002633889376646181
1252;31;1;10;3;1;2;3;3;0.19;0;0;2;1;24;3;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.25;1;0.00016145603992367535
1254;59;5;6;3;4;4;3;3;0.17;0;0;2;1;3;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.5;1;0.00025135344160866197
1255;43;3;8;3;4;2;3;3;0.14;0;1;2;1;3;3;0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;2;8.104959221923915e-05
1256;49;2;1;1;3;3;4;3;0.13;0;1;2;1;4;2;0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.75;1;9.085079093629756e-05
1257;36;1;11;3;2;3;2;3;0.12;0;0;2;1;3;3;0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.5;0;0.00048740861088545896
1258;48;5;1;4;2;3;2;3;0.11;0;0;4;1;2;2;0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.75;-1;0.0007421875
1259;27;1;5;1;3;2;3;3;0.11;0;3;2;1;4;2;0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.25;0;0.0007545671167593328
1260;29;1;6;3;4;2;3;3;0.11;0;2;2;1;7;3;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.14285714285714285;3.0;0;0.0002868357487922705
1263;48;6;1;4;4;3;4;3;0.12;0;0;3;1;1;3;0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.75;1;9.8543742472353e-05
1264;29;3;7;4;4;2;2;3;0.14;0;2;2;1;1;3;1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;1;9.922480620155038e-05
1265;34;0;1;3;3;4;2;3;0.17;0;0;5;1;20;3;0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;-1;0.0005027068832173239
1267;44;7;22;2;2;3;3;3;0.11;0;1;5;1;5;3;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.5;0;0.000104315361809597
1268;33;0;9;4;3;4;3;3;0.14;0;2;3;1;10;5;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.1;3.5;-1;0.00019090800620451018
1269;19;1;1;2;4;4;3;3;0.12;0;0;2;1;25;3;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;3.25;-1;0.0006010016694490818
1270;23;1;1;4;3;4;3;4;0.22;0;1;2;1;1;2;0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.5;1;0.0014705882352941174
1273;25;1;1;3;4;4;3;3;0.14;1;0;4;1;24;1;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.5;3.5;2;0.0014298480786416443
1275;26;1;8;3;4;2;2;4;0.2;0;0;2;1;4;2;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1111111111111111;2.75;1;0.0006954102920723226
1277;45;2;24;1;2;1;3;3;0.16;1;0;2;1;2;3;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.04;1.75;2;7.43691899070385e-05
1278;55;1;33;4;2;4;3;3;0.15;0;1;3;1;8;1;15;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.029411764705882353;3.25;1;0.0001104728236853734
1279;21;1;2;1;3;3;1;4;0.2;1;0;2;1;10;2;2;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;2;0.0007616146230007616
1280;46;2;11;4;2;3;3;3;0.14;0;1;2;1;4;2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1;8.515167642362958e-05
1281;34;0;3;3;1;4;3;3;0.12;0;0;3;1;2;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.25;2.75;0;0.0003965631196298744
1282;51;4;29;4;2;1;2;4;0.24;0;1;5;1;9;3;11;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.03333333333333333;2.25;1;8.061265618702137e-05
1283;59;6;9;4;4;4;2;3;0.12;0;0;6;1;18;4;5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.5;0;0.00017121658898506612
1285;34;4;11;3;2;3;4;3;0.13;0;2;2;1;19;3;5;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;0;0.00038245219347581553
1286;28;0;4;4;3;3;2;3;0.11;0;0;2;1;1;4;0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.2;3.0;0;0.0008816705336426913
1288;44;1;25;3;1;4;2;3;0.14;0;2;4;1;4;2;14;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.5;-1;8.33724141524673e-05
1289;34;4;10;3;2;4;4;3;0.11;0;2;5;1;11;3;1;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.25;1;0.0004230683589401024
1291;35;0;3;3;3;4;3;3;0.14;0;0;3;1;6;1;2;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.25;3.25;0;0.0004562303963501568
1292;42;6;1;2;2;4;3;3;0.16;0;0;2;1;7;4;0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;2.75;-1;0.0005899705014749262
1293;43;3;21;4;4;4;4;3;0.14;0;0;3;1;4;4;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;1;0.0001563721657544957
1294;36;9;16;3;2;4;3;3;0.11;0;0;2;1;2;4;5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.058823529411764705;3.0;0;0.0003511365736462761
1295;44;1;10;1;4;4;3;3;0.11;1;1;2;1;15;3;0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0;0.00023812507833061787
1296;28;1;2;4;4;2;3;3;0.12;0;1;2;1;2;3;2;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.3333333333333333;3.25;1;0.00046535677352637023
1297;51;0;7;2;3;2;2;3;0.14;0;0;6;1;6;2;7;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.25;1;0.0005635787249031348
1298;30;7;8;3;3;3;3;3;0.18;0;0;3;1;9;2;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1111111111111111;3.0;0;0.0002555366269165247
1299;29;3;7;2;3;1;3;3;0.13;1;2;2;1;7;3;7;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.125;2.25;0;0.0005089820359281437
1301;28;2;3;4;1;2;2;3;0.11;0;0;2;1;1;3;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.25;0;0.000913022585295531
1303;25;1;2;4;2;4;2;3;0.18;0;0;3;1;1;3;2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0;0.0005722460658082976
1304;32;1;10;3;4;3;4;3;0.15;0;2;4;1;8;3;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.5;-1;0.00024154589371980676
1306;45;3;0;2;2;3;3;4;0.22;0;0;4;1;25;3;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.5;1;9.965673790277931e-05
1307;39;6;19;3;2;4;3;3;0.13;0;2;4;1;13;4;15;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.05;3.0;1;9.927587012380284e-05
1308;58;1;2;1;3;4;3;3;0.12;0;2;3;1;23;4;2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.75;0;0.0007585335018963338
1309;32;1;10;4;3;1;3;3;0.18;1;1;3;1;7;2;1;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.75;0;0.00024570024570024575
1310;39;0;5;3;1;1;3;3;0.13;1;0;2;1;23;3;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0;0.0004353393085787452
